"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","1998","1998",0.13278,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","1999","1999",0.13433,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2000","2000",0.14058,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2001","2001",0.14872,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2002","2002",0.15909,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2003","2003",0.17075,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2004","2004",0.34287,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2005","2005",0.36896,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2006","2006",0.33329,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2007","2007",0.33866,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2008","2008",0.31943,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2009","2009",0.37189,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2010","2010",0.42586,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2011","2011",0.40192,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2012","2012",0.37073,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2013","2013",0.35937,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2014","2014",0.35882,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2015","2015",0.16975,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2016","2016",0.16041,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","IRL","Ireland","2017","2017",0.09174,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","1970","1970",0.83559,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","1971","1971",0.86178,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","1977","1977",0.89279,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","1984","1984",1.73011,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","1985","1985",2.31472,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","1986","1986",3.20996,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","1995","1995",0.684,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","1999","1999",0.59167,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","2000","2000",0.44067,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","2009","2009",1.57858,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","2010","2010",1.45984,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","2011","2011",1.54534,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","2012","2012",1.44645,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","2013","2013",1.54927,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","2014","2014",1.3526,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","2015","2015",1.16245,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","2016","2016",1.12532,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ECU","Ecuador","2018","2018",1.26954,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","KNA","Saint Kitts and Nevis","2015","2015",0.19728,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","IRQ","Iraq","1977","1977",1.16176,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","IRQ","Iraq","1980","1980",0.67439,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","IRQ","Iraq","1989","1989",0.7927,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KAZ","Kazakhstan","1997","1997",2.75551,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KAZ","Kazakhstan","2013","2013",1.81724,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KAZ","Kazakhstan","2014","2014",1.87829,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KAZ","Kazakhstan","2015","2015",1.83377,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KAZ","Kazakhstan","2016","2016",2.04184,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","1997","1997",3.4657,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","1998","1998",2.38191,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","1999","1999",2.45952,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","2000","2000",2.57467,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","2001","2001",2.82233,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","2002","2002",2.97049,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","2003","2003",2.77144,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","2004","2004",2.74389,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","2006","2006",2.02795,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","2007","2007",1.93335,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","2008","2008",2.19269,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","2009","2009",2.23571,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","2010","2010",1.9476,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","2011","2011",1.71002,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","2012","2012",2.17895,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","2013","2013",2.28496,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","2014","2014",1.64591,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","2015","2015",1.66836,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","2016","2016",1.57436,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LVA","Latvia","2017","2017",1.46347,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","1998","1998",0.69314,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","1999","1999",0.58473,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","2001","2001",0.72324,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","2002","2002",0.75974,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","2003","2003",0.82299,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","2004","2004",0.82404,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","2005","2005",0.8734,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","2006","2006",0.82412,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","2007","2007",0.78028,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","2008","2008",0.7571,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","2009","2009",0.86991,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","2010","2010",0.85937,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","2011","2011",0.83714,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","2012","2012",0.84573,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","2013","2013",0.88381,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","2014","2014",0.88596,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","2015","2015",0.89716,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","2016","2016",0.84818,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MEX","Mexico","2017","2017",0.7977,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BGR","Bulgaria","1998","1998",0.63945,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BGR","Bulgaria","2001","2001",0.82193,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BGR","Bulgaria","2002","2002",0.83934,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BGR","Bulgaria","2003","2003",0.96751,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BGR","Bulgaria","2004","2004",0.49163,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BGR","Bulgaria","2005","2005",1.02794,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BGR","Bulgaria","2006","2006",0.95613,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BGR","Bulgaria","2007","2007",0.90154,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BGR","Bulgaria","2008","2008",0.98848,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BGR","Bulgaria","2009","2009",0.95303,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BGR","Bulgaria","2010","2010",0.90904,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BGR","Bulgaria","2011","2011",0.79581,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BGR","Bulgaria","2012","2012",0.70284,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BGR","Bulgaria","2013","2013",0.79341,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BGR","Bulgaria","2017","2017",0.73069,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","FRA","France","1970","1970",0.74722,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","FRA","France","1971","1971",0.66053,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","FRA","France","1972","1972",0.63314,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","FRA","France","1973","1973",0.61016,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","FRA","France","1974","1974",1.08494,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","FRA","France","1975","1975",1.12181,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","FRA","France","1976","1976",1.09999,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","FRA","France","1977","1977",1.09118,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","FRA","France","1978","1978",1.07034,,
